CODI_CAPA;NOM_CAPA_CAT;NOM_CAPA_CAST;NOM_CAPA_ANG;LATITUD;LONGITUD;EQUIPAMENT;TELEFON;ADRECA
K014;Autobusos diürns;Autobuses diurnos;Day buses;41.380772704291125;2.1197856691509447;BUS -15-54--;;
K014;Autobusos diürns;Autobuses diurnos;Day buses;41.33599153560481;2.120455474730613;BUS -110--;;
K014;Autobusos diürns;Autobuses diurnos;Day buses;41.37830582682912;2.1200011253461453;BUS -15-54-57-157-D20--;;
K014;Autobusos diürns;Autobuses diurnos;Day buses;41.38767635927361;2.1199576768921835;BUS -7-33-67-75-L14-L97-L79--;;
K014;Autobusos diürns;Autobuses diurnos;Day buses;41.381297107799;2.12010896404958;BUS -54--;;
K014;Autobusos diürns;Autobuses diurnos;Day buses;41.39995023525526;2.1199502201107183;BUS -34--;;
K014;Autobusos diürns;Autobuses diurnos;Day buses;41.39192807984996;2.120179679951817;BUS -63-78--;;
K014;Autobusos diürns;Autobuses diurnos;Day buses;41.382683308542326;2.1203280831086424;BUS -113-L12--;;
K014;Autobusos diürns;Autobuses diurnos;Day buses;41.4233465829998;2.119942849244329;BUS -111--;;
K014;Autobusos diürns;Autobuses diurnos;Day buses;41.38172407733608;2.1205502536849634;BUS -54--;;
K014;Autobusos diürns;Autobuses diurnos;Day buses;41.404133954533044;2.1203707702945844;BUS -66-130--;;
K014;Autobusos diürns;Autobuses diurnos;Day buses;41.399944529975215;2.1204503907162184;BUS -34-130--;;
K014;Autobusos diürns;Autobuses diurnos;Day buses;41.425977172566476;2.120283636163861;BUS -111--;;
K014;Autobusos diürns;Autobuses diurnos;Day buses;41.3788089922903;2.1209399480513307;BUS -57-157--;;
K014;Autobusos diürns;Autobuses diurnos;Day buses;41.4226583232921;2.1204150014812195;BUS -111--;;
K014;Autobusos diürns;Autobuses diurnos;Day buses;41.40465485814844;2.120911932709512;BUS -V7--;;
K014;Autobusos diürns;Autobuses diurnos;Day buses;41.39098851678875;2.1211590150472635;BUS -63-78--;;
K014;Autobusos diürns;Autobuses diurnos;Day buses;41.383010434645804;2.1214269578280787;BUS -101--;;
K014;Autobusos diürns;Autobuses diurnos;Day buses;41.39840772539566;2.1212610697126144;BUS -34-130--;;
K014;Autobusos diürns;Autobuses diurnos;Day buses;41.401363270304635;2.121246089389493;BUS -101--;;
K014;Autobusos diürns;Autobuses diurnos;Day buses;41.35173672586189;2.1219426950606644;BUS -79--;;
K014;Autobusos diürns;Autobuses diurnos;Day buses;41.402699218296746;2.121299762967676;BUS -130--;;
K014;Autobusos diürns;Autobuses diurnos;Day buses;41.398939473575126;2.1214451652878195;BUS -130--;;
K014;Autobusos diürns;Autobuses diurnos;Day buses;41.39837640042227;2.121469065506659;BUS -34--;;
K014;Autobusos diürns;Autobuses diurnos;Day buses;41.39646590678457;2.121562523328204;BUS -130--;;
K014;Autobusos diürns;Autobuses diurnos;Day buses;41.40119425953039;2.121565291371321;BUS -130--;;
K014;Autobusos diürns;Autobuses diurnos;Day buses;41.40808071626585;2.1214878484379573;BUS -60--;;
K014;Autobusos diürns;Autobuses diurnos;Day buses;41.40385802690082;2.121544776725605;BUS -66-130-V7--;;
