CODI_CAPA;NOM_CAPA_CAT;NOM_CAPA_CAST;NOM_CAPA_ANG;LATITUD;LONGITUD;EQUIPAMENT;TELEFON;ADRECA
K002;Ferrocarrils Generalitat (FGC);Ferrocarriles Generalitat (FGC);Generalitat railways;41.40322148550582;2.148648736655483;FGC - PLAÇA MOLINA<center>-;;
K002;Ferrocarrils Generalitat (FGC);Ferrocarriles Generalitat (FGC);Generalitat railways;41.37636471205844;2.14970353091561;FGC - ESPANYA-;;
K002;Ferrocarrils Generalitat (FGC);Ferrocarriles Generalitat (FGC);Generalitat railways;41.40149713637735;2.152711857053335;FGC - GRÀCIA (C. de Marià Cubí)-;;
K002;Ferrocarrils Generalitat (FGC);Ferrocarriles Generalitat (FGC);Generalitat railways;41.40185694985841;2.153504912003671;FGC - GRÀCIA (Pl. de Gal·la Placídia)-;;
K002;Ferrocarrils Generalitat (FGC);Ferrocarriles Generalitat (FGC);Generalitat railways;41.401372414239525;2.1535825838779776;FGC - GRÀCIA-;;
K002;Ferrocarrils Generalitat (FGC);Ferrocarriles Generalitat (FGC);Generalitat railways;41.39517950358134;2.1587248862581268;FGC - PROVENÇA (C. del Rossellò)-;;
K002;Ferrocarrils Generalitat (FGC);Ferrocarriles Generalitat (FGC);Generalitat railways;41.39472666024421;2.159031626443679;FGC - PROVENÇA-;;
K002;Ferrocarrils Generalitat (FGC);Ferrocarriles Generalitat (FGC);Generalitat railways;41.394148565049846;2.1594022371801027;FGC - PROVENÇA (C. de Provença)-;;
K002;Ferrocarrils Generalitat (FGC);Ferrocarriles Generalitat (FGC);Generalitat railways;41.38773694240909;2.168091304298918;FGC - CATALUNYA (C. de Balmes)-;;
K002;Ferrocarrils Generalitat (FGC);Ferrocarriles Generalitat (FGC);Generalitat railways;41.38791298731736;2.168722243934359;FGC - CATALUNYA (C. de Bergara)-;;
K002;Ferrocarrils Generalitat (FGC);Ferrocarriles Generalitat (FGC);Generalitat railways;41.38761223884743;2.169860559405536;FGC - CATALUNYA-;;
K002;Ferrocarrils Generalitat (FGC);Ferrocarriles Generalitat (FGC);Generalitat railways;41.38766010792402;2.1706741792574813;FGC - CATALUNYA (C. de Pelai)-;;
K003;RENFE;RENFE;RENFE-national railways;41.411835785097125;2.022095454740041;RENFE - MOLINS DE REI-;;
K003;RENFE;RENFE;RENFE-national railways;41.384897315072045;2.0491448789998907;RENFE - ST. FELIU DE LLOBREGAT-;;
K003;RENFE;RENFE;RENFE-national railways;41.370479810680045;2.061386272653249;RENFE - ST. JOAN DESPÍ-;;
K003;RENFE;RENFE;RENFE-national railways;41.35973244104404;2.071052107639975;RENFE - CORNELLÀ-;;
K003;RENFE;RENFE;RENFE-national railways;41.306236788516685;2.074985040752779;RENFE - AEROPORT-;;
K003;RENFE;RENFE;RENFE-national railways;41.33301890941885;2.092152817353857;RENFE - EL PRAT DE LLOBREGAT-;;
K003;RENFE;RENFE;RENFE-national railways;41.36607000979566;2.1017756804000562;RENFE - L'HOSPITALET DE LLOBREGAT-;;
K003;RENFE;RENFE;RENFE-national railways;41.35618523323797;2.1165400228753737;RENFE - BELLVITGE-;;
K003;RENFE;RENFE;RENFE-national railways;41.38089144383005;2.1414165682835997;RENFE - SANTS ESTACIÓ-;;
K003;RENFE;RENFE;RENFE-national railways;41.494165483249695;2.1490746495021424;RENFE - CERDANYOLA DEL VALLÈS-;;
K003;RENFE;RENFE;RENFE-national railways;41.393688251926214;2.166332417595856;RENFE - PASSEIG DE GRÀCIA-;;
K003;RENFE;RENFE;RENFE-national railways;41.48313785066921;2.16845654045756;RENFE - MONTCADA I REIXAC-STA. MARIA-;;
K003;RENFE;RENFE;RENFE-national railways;41.38883675504673;2.1698267661000235;RENFE - CATALUNYA-;;
K003;RENFE;RENFE;RENFE-national railways;41.38936382715648;2.1703884545899115;RENFE - CATALUNYA-;;
K003;RENFE;RENFE;RENFE-national railways;41.389846447849955;2.1706281410165147;RENFE - CATALUNYA-;;
K003;RENFE;RENFE;RENFE-national railways;41.38992581563153;2.171512485523125;RENFE - CATALUNYA-;;
K003;RENFE;RENFE;RENFE-national railways;41.393634478403975;2.181117252543767;RENFE - ARC DE TRIOMF-;;
K003;RENFE;RENFE;RENFE-national railways;41.39369263997481;2.181651545269083;RENFE - ARC DE TRIOMF-;;
K003;RENFE;RENFE;RENFE-national railways;41.47269128753542;2.181020266565885;RENFE - MONTCADA BIFURCACIÓ-;;
K003;RENFE;RENFE;RENFE-national railways;41.463427794623726;2.181434563373002;RENFE - TORRE BARÓ-;;
K003;RENFE;RENFE;RENFE-national railways;41.39520263070087;2.18302934511425;RENFE - ARC DE TRIOMF-;;
K003;RENFE;RENFE;RENFE-national railways;41.4981397667726;2.1828469376558677;RENFE - MONTCADA-RIPOLLET-;;
K003;RENFE;RENFE;RENFE-national railways;41.432680373557815;2.184178973533384;RENFE - SANT ANDREU ARENAL-;;
K003;RENFE;RENFE;RENFE-national railways;41.38604978218521;2.186526434396744;RENFE - DE FRANÇA-;;
K003;RENFE;RENFE;RENFE-national railways;41.48610237854652;2.1862418661182303;RENFE - MONTCADA I REIXAC-MANRESA-;;
K003;RENFE;RENFE;RENFE-national railways;41.42575307404194;2.1875847599245763;RENFE - LA SAGRERA - MERIDIANA-;;
K003;RENFE;RENFE;RENFE-national railways;41.41164937226442;2.1889854973934884;RENFE - CLOT-;;
K003;RENFE;RENFE;RENFE-national railways;41.41181306349065;2.189674297839889;RENFE - CLOT-;;
K003;RENFE;RENFE;RENFE-national railways;41.486429039032494;2.189492127232841;RENFE - MONTCADA I REIXAC-;;
K003;RENFE;RENFE;RENFE-national railways;41.41207695968375;2.190474592401826;RENFE - CLOT-;;
K003;RENFE;RENFE;RENFE-national railways;41.43777714240772;2.194389873002116;RENFE - SANT ANDREU COMTAL-;;
K003;RENFE;RENFE;RENFE-national railways;41.42622539986796;2.2316025408555147;RENFE - SANT ADRIÀ DEL BESÒS-;;
K003;RENFE;RENFE;RENFE-national railways;41.44767368371049;2.250173539715588;RENFE - BADALONA-;;
K004;Tren a l'aeroport;Tren al aeropuerto;Train to the airport;41.306236788516685;2.074985040752779;Tren AEROPORT- AEROPORT-;;
K004;Tren a l'aeroport;Tren al aeropuerto;Train to the airport;41.33301890941885;2.092152817353857;Tren AEROPORT - PRAT DE LLOBREGAT-;;
K004;Tren a l'aeroport;Tren al aeropuerto;Train to the airport;41.35618523323797;2.1165400228753737;Tren AEROPORT - BELLVITGE-;;
K004;Tren a l'aeroport;Tren al aeropuerto;Train to the airport;41.38089144383005;2.1414165682835997;Tren AEROPORT - SANTS ESTACIÓ-;;
K004;Tren a l'aeroport;Tren al aeropuerto;Train to the airport;41.393688251926214;2.166332417595856;Tren AEROPORT - PASSEIG DE GRÀCIA-;;
K004;Tren a l'aeroport;Tren al aeropuerto;Train to the airport;41.41135846814172;2.1880572503370916;Tren AEROPORT - CLOT-;;
K004;Tren a l'aeroport;Tren al aeropuerto;Train to the airport;41.41181306349065;2.189674297839889;Tren AEROPORT - CLOT-;;
K004;Tren a l'aeroport;Tren al aeropuerto;Train to the airport;41.41207695968375;2.190474592401826;Tren AEROPORT - CLOT-;;
K004;Tren a l'aeroport;Tren al aeropuerto;Train to the airport;41.43777714240772;2.194389873002116;Tren AEROPORT - SANT ANDREU COMTAL-;;
K008;Estació marítima;Estación marítima;Maritime station;41.369403811519106;2.1778796338928315;Terminal GÉNOVA-;;
K008;Estació marítima;Estación marítima;Maritime station;41.373674268495925;2.178370457276284;Estació Marítima TRASMEDITERRÁNEA-;;
K008;Estació marítima;Estación marítima;Maritime station;41.36089407584656;2.1796378845408437;Estació Marítima B-;;
K008;Estació marítima;Estación marítima;Maritime station;41.37566763747165;2.1797570595760476;Estació Marítima DRASSANES-;;
K008;Estació marítima;Estación marítima;Maritime station;41.362401898669034;2.180608087893954;Estació Marítima C-;;
K008;Estació marítima;Estación marítima;Maritime station;41.37470689486612;2.1818461161792815;Estació Marítima BUQUEBÚS-;;
K008;Estació marítima;Estación marítima;Maritime station;41.364888518814524;2.1821358176058823;Estació Marítima A-;;
K008;Estació marítima;Estación marítima;Maritime station;41.37274668166197;2.183945163596986;Estació Marítima INTERNACIONAL-;;
K008;Estació marítima;Estación marítima;Maritime station;41.376644995325464;2.184688118478136;Terminal Marítima Maremàgnum-;;
K009;Funicular;Funicular;Funicular;41.41579856587595;2.106771444943535;Funicular VALLVIDRERA - superior-;;
K009;Funicular;Funicular;Funicular;41.41094285550016;2.1123414406647094;Funicular VALLVIDRERA - inferior-;;
K009;Funicular;Funicular;Funicular;41.42309869838497;2.1204705453332995;Funicular TIBIDABO - superior-;;
K009;Funicular;Funicular;Funicular;41.41797796575998;2.1326457948011726;Funicular TIBIDABO - inferior-;;
K009;Funicular;Funicular;Funicular;41.37053854590965;2.1644101097149417;Funicular MONTJUÏC - superior-;;
K009;Funicular;Funicular;Funicular;41.37656432307143;2.1695689693384512;Funicular MONTJUÏC - inferior-;;
K010;Telefèric;Teleférico;Cable cars;41.37057390659788;2.164530044852222;Telefèric de Montjuïc - Parc de Montjuïc-;;
K010;Telefèric;Teleférico;Cable cars;41.365865509207374;2.167211152117244;Telefèric de Montjuïc - Castell-;;
K010;Telefèric;Teleférico;Cable cars;41.37283694034601;2.173575950742823;Transbordador del Port - Miramar-;;
K010;Telefèric;Teleférico;Cable cars;41.373920839356856;2.1811958925812185;Transbordador del Port - Jaume I-;;
K010;Telefèric;Teleférico;Cable cars;41.37505200816772;2.1889957608314172;Transbordador del Port - Sant Sebastià-;;
K011;Tramvia;Tranvía;Tram;41.38116725015342;2.0542823349659862;Tramvia (T3) - SANT FELIU/CONSELL COMARCAL-;;
K011;Tramvia;Tranvía;Tram;41.36578620898312;2.059334819258781;TRAMVIA (T1,T2) - BON VIATGE-;;
K011;Tramvia;Tranvía;Tram;41.381602745999274;2.0617722549789543;TRAMVIA (línia T3) - TORREBLANCA-;;
K011;Tramvia;Tranvía;Tram;41.36220100920174;2.0632986912789617;TRAMVIA (T1,T2) - FONTSANTA-FATJÓ-;;
K011;Tramvia;Tranvía;Tram;41.36937892826004;2.0636070027435176;TRAMVIA (T2) - LA FONTSANTA-;;
K011;Tramvia;Tranvía;Tram;41.35851725251239;2.0671813282065647;TRAMVIA (T1,T2) - LES AIGÜES-;;
K011;Tramvia;Tranvía;Tram;41.381551189507014;2.0681294410268305;TRAMVIA (T3) - WALDEN-;;
K011;Tramvia;Tranvía;Tram;41.358603296071486;2.0698770180539814;TRAMVIA (T1,T2) - CORNELLÀ CENTRE-;;
K011;Tramvia;Tranvía;Tram;41.37024886676565;2.0710331251539342;TRAMVIA (T2) - CENTRE MIQUEL MARTÍ I POL-;;
K011;Tramvia;Tranvía;Tram;41.36261423783722;2.073243168566158;TRAMVIA (T1,T2) - IGNASI IGLÉSIAS-;;
K011;Tramvia;Tranvía;Tram;41.38066017544977;2.076289695840165;TRAMVIA (T3) - RAMBLA DE SANT JUST-;;
K011;Tramvia;Tranvía;Tram;41.37415712200334;2.076886707679042;TRAMVIA (T3) - SANT MARTÍ DE L'ERM-;;
K011;Tramvia;Tranvía;Tram;41.37282143805566;2.077292463550569;TRAMVIA (T2) - SANT MARTÍ DE L'ERM (Baixador)-;;
K011;Tramvia;Tranvía;Tram;41.36733105094417;2.0779616538071215;TRAMVIA (T1,T2) - EL PEDRÒ-;;
K011;Tramvia;Tranvía;Tram;41.371263758248276;2.081872009748769;TRAMVIA (T1,T2,T3) - MONTESA-;;
K011;Tramvia;Tranvía;Tram;41.3752948685948;2.0853816657226845;TRAMVIA (T1,T2,T3) - LA SARDANA-;;
K011;Tramvia;Tranvía;Tram;41.37831326939294;2.0886359386392344;TRAMVIA (T1,T2,T3) - PONT D'ESPLUGUES-;;
K011;Tramvia;Tranvía;Tram;41.37874700877606;2.09394325517763;TRAMVIA (T1,T2,T3) - CAN CLOTA-;;
K011;Tramvia;Tranvía;Tram;41.37830463775278;2.0999696191790136;TRAMVIA (T1,T2,T3) - CA N'OLIVERES-;;
K011;Tramvia;Tranvía;Tram;41.37788883712966;2.1070967500929805;TRAMVIA (T1,T2,T3) - CAN RIGAL-;;
K011;Tramvia;Tranvía;Tram;41.37846537663376;2.1131049561261284;TRAMVIA (T1,T2,T3) - SANT RAMON-;;
K011;Tramvia;Tranvía;Tram;41.386277192083675;2.115572626570497;TRAMVIA (T1,T2,T3) - ZONA UNIVERSITÀRIA-;;
K011;Tramvia;Tranvía;Tram;41.382298139006664;2.116086127707571;TRAMVIA (T1,T2,T3) - AVINGUDA DE XILE-;;
K011;Tramvia;Tranvía;Tram;41.387691693452425;2.1193682923901362;TRAMVIA (T1,T2,T3) - PALAU REIAL-;;
K011;Tramvia;Tranvía;Tram;41.388535960497386;2.1225663567489166;TRAMVIA (T1,T2,T3) - PIUS XII-;;
K011;Tramvia;Tranvía;Tram;41.389820383321954;2.1277160308016514;TRAMVIA (T1,T2,T3) - Mª CRISTINA-;;
K011;Tramvia;Tranvía;Tram;41.41724900256063;2.13038476602017;TRAMVIA BLAU - AV. TIBIDABO (Parc Municipal Font Racó - Tornada)-;;
K011;Tramvia;Tranvía;Tram;41.41728704906886;2.130820897998619;TRAMVIA BLAU - AV. TIBIDABO (Parc Municipal Font Racó)-;;
K011;Tramvia;Tranvía;Tram;41.39116122009686;2.1329189838295153;TRAMVIA (T1,T2,T3) - NUMÀNCIA-;;
K011;Tramvia;Tranvía;Tram;41.417787384987626;2.1327257032783207;TRAMVIA BLAU - PL. DR. ANDREU-;;
K011;Tramvia;Tranvía;Tram;41.41688360635219;2.1332279948602406;TRAMVIA BLAU - AV. TIBIDABO (Teodor Roviralta-Adrià Margarit)-;;
K011;Tramvia;Tranvía;Tram;41.41693263065752;2.1347197351656764;TRAMVIA BLAU - AV. TIBIDABO (Dr. Ribas Perdigó-Josep Garí)-;;
K011;Tramvia;Tranvía;Tram;41.415928519386235;2.1351778653104523;TRAMVIA BLAU - AV. TIBIDABO (Rda. de Dalt-Bosch i Alsina)-;;
K011;Tramvia;Tranvía;Tram;41.41534943817695;2.1357878977605544;TRAMVIA BLAU - AV. TIBIDABO (Romà Macaya-Dr. Ribas Perdigó)-;;
K011;Tramvia;Tranvía;Tram;41.41462558991846;2.1360289656534333;TRAMVIA BLAU - AV. TIBIDABO (Bosch i Alsina-Josep Mª Florensa)-;;
K011;Tramvia;Tranvía;Tram;41.39232289884856;2.137487511888266;TRAMVIA (T1,T2,T3) - L'ILLA-;;
K011;Tramvia;Tranvía;Tram;41.412514808188845;2.137938177191188;TRAMVIA BLAU - AV. TIBIDABO (Pl. John Kennedy-Mas Yebra)-;;
K011;Tramvia;Tranvía;Tram;41.39400142911133;2.1440725310628412;TRAMVIA (T1,T2,T3) - FRANCESC MACIÀ-;;
K011;Tramvia;Tranvía;Tram;41.39588805515641;2.1879955717759554;TRAMVIA (T4) - MARINA-;;
K011;Tramvia;Tranvía;Tram;41.403498658922274;2.187913714645417;TRAMVIA (T4, T5, T6) - GLÒRIES-;;
K011;Tramvia;Tranvía;Tram;41.39912851867515;2.18804498094474;TRAMVIA (T4) - AUDITORI-TEATRE NACIONAL-;;
K011;Tramvia;Tranvía;Tram;41.39221590459744;2.1894151735404934;TRAMVIA (T4) - WELLINGTON-;;
K011;Tramvia;Tranvía;Tram;41.40602706536775;2.1896095763963985;TRAMVIA (T5, T6) - LA FARINERA-;;
K011;Tramvia;Tranvía;Tram;41.40624718709866;2.192467242463954;TRAMVIA (T4) - CA L'ARANYÓ-;;
K011;Tramvia;Tranvía;Tram;41.38939245296745;2.1931660587446196;TRAMVIA (T4) - CIUTADELLA-VILA OLÍMPICA-;;
K011;Tramvia;Tranvía;Tram;41.4098411736312;2.1946287213335443;TRAMVIA (T5, T6) - CAN JAUMANDREU-;;
K011;Tramvia;Tranvía;Tram;41.41306004141375;2.1987310466184216;TRAMVIA (T5, T6) - ESPRONCEDA-;;
K011;Tramvia;Tranvía;Tram;41.40802226614346;2.199458524305135;TRAMVIA (T4) - PERE IV-;;
K011;Tramvia;Tranvía;Tram;41.40925804549002;2.204390052245259;TRAMVIA (T4) - FLUVIÀ-;;
K011;Tramvia;Tranvía;Tram;41.41817574267966;2.2055911889671664;TRAMVIA (T5, T6) - SANT MARTÍ DE PROVENÇALS-;;
K011;Tramvia;Tranvía;Tram;41.42175749057801;2.2104389892190834;TRAMVIA (T5, T6) - BESÒS-;;
K011;Tramvia;Tranvía;Tram;41.41088312961589;2.2109427362321648;TRAMVIA (T4) - SELVA DE MAR-;;
K011;Tramvia;Tranvía;Tram;41.41905536740092;2.214649067093477;TRAMVIA (T5, T6) - ALFONS EL MAGNÀNIM-;;
K011;Tramvia;Tranvía;Tram;41.412147933192806;2.2160300518280343;TRAMVIA (T4) - DIAGONAL MAR-;;
K011;Tramvia;Tranvía;Tram;41.42119747750294;2.218642592342822;TRAMVIA (T5, T6) - PARC DEL BESÓS-;;
K011;Tramvia;Tranvía;Tram;41.41359425277568;2.2209080371333108;TRAMVIA (T4) - FÒRUM-;;
K011;Tramvia;Tranvía;Tram;41.42015875510005;2.222285292424239;TRAMVIA (T6) - LA MINA-;;
K011;Tramvia;Tranvía;Tram;41.4244124523163;2.2229344710778522;TRAMVIA (T5) - LA CATALANA-;;
K011;Tramvia;Tranvía;Tram;41.41706191479661;2.223985116206688;TRAMVIA (T4) - CAN LLIMA-;;
K011;Tramvia;Tranvía;Tram;41.43227358659633;2.223995032983044;TRAMVIA (T5) - ENCANTS DE SANT ADRIÀ-;;
K011;Tramvia;Tranvía;Tram;41.42929178790926;2.2263895553541126;TRAMVIA (T5) - SANT JOAN BAPTISTA-;;
K011;Tramvia;Tranvía;Tram;41.42072074615289;2.2272589119836694;TRAMVIA (T4, T6) - CENTRAL TÉRMICA DEL BESÒS-;;
K011;Tramvia;Tranvía;Tram;41.43676540838211;2.228843220888958;TRAMVIA (T5) - SANT ROC-;;
K011;Tramvia;Tranvía;Tram;41.4256714610128;2.2314909758278745;TRAMVIA (T4, T6) - ESTACIÓ DE SANT ADRIÀ-;;
K011;Tramvia;Tranvía;Tram;41.4411223178827;2.233692846606383;TRAMVIA (T5) - GORG-;;
